peer_id,node_id,user_agent,client,version,pubkey,address,ip,country,city,latency,connections,disconnections,connected_time,beacon_blocks,beacon_aggregations,voluntary_exits,proposer_slashings,attester_slashings,total_messages
16Uiu2HAmVXtdwF2bJooWwffQcDnuaXxUXtKWBvvTwgRsFVwdV4PK,bcda22f8d82c6b586c90c2867a7caf0774ace8b01194dfd2eeeedf312639307b,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,03fac5270237c7af0e2becb21b44f87a3166fd3b396c6420eb791e690362e4feda,/ip4/34.107.118.152/tcp/13000/p2p/16Uiu2HAmVXtdwF2bJooWwffQcDnuaXxUXtKWBvvTwgRsFVwdV4PK,34.107.118.152,Germany,Frankfurt,0.04,2,2,4.974,0,117,0,0,0,117
16Uiu2HAmGxqVSsYmTDn6AgTLLJ1yr6jmqyQJDdp3j6bLguv1z4u1,96cdf83505d11d54d1f04f1a1c4e4f37d39f079d62f2dffbbd40fe56157f3751,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,0340012f59494b4bc836c57c8e48d86a8f92b903c7aeefac9262f1c2c1951b29bc,/ip4/51.75.143.189/tcp/13000/p2p/16Uiu2HAmGxqVSsYmTDn6AgTLLJ1yr6jmqyQJDdp3j6bLguv1z4u1,51.75.143.189,France,Gravelines,0.035,2,2,0.301,0,62,0,0,0,62
16Uiu2HAmN4p6MTLLwkrr75SoeUXPFWHjj5KKPrde2tMrmPdNGXbd,23f13ff03aefe98c3b7dcc2725f9331cc8fec4d037370a82c9364c91cf625281,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,038bd386066a143858550e89f12b5182010760f6fe34b02a3b6efd4f3e4fdacbb8,/ip4/173.212.197.59/tcp/13000/p2p/16Uiu2HAmN4p6MTLLwkrr75SoeUXPFWHjj5KKPrde2tMrmPdNGXbd,173.212.197.59,Germany,Nuremberg,0,2,2,0.298,1,28,0,0,0,29
16Uiu2HAm74KwV16MCNmGuSSBxneNXTXb4nZT64eU8tBFR4cErcZF,94af31a6b877c690d5693873b45a906400ae63caade9d88fd671e999c750cb7a,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,02acd46313e026c3a411370456a3370217621825c4c064f3a8d258528bbc44a852,/ip4/70.36.50.81/tcp/13000/p2p/16Uiu2HAm74KwV16MCNmGuSSBxneNXTXb4nZT64eU8tBFR4cErcZF,70.36.50.81,Canada,Burnaby,0,1,1,0.145,0,76,0,0,0,76
16Uiu2HAm5Yp89DW5AxaCmfjYo5eQaKiBnrQUoMYR3hyR5dsqYsPL,4e62cdedea5ea282cdf4bc924d8b8c0982f6f06fb7a4a850e74c40aed65bccf5,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,02966924b077ad48803dfb87308398854f3c3637231201b857559eb56f1fea702f,/ip4/76.90.121.145/tcp/13002/p2p/16Uiu2HAm5Yp89DW5AxaCmfjYo5eQaKiBnrQUoMYR3hyR5dsqYsPL,76.90.121.145,United States,Carlsbad,0.196,1,1,5.263,0,44,0,0,0,44
16Uiu2HAmPEwDbQ5BGEW2u6JbWcyp43LoHK8fj9TgFZZYEETzjHeC,fd8060a8c6b2c9bcbe2b4ff8b5ec6b48a2708a8ba9ef4eb4dde129161b79860e,Lighthouse/v1.1.0-e4b6213/x86_64-linux,Lighthouse,v1.1.0,039d47131addd9b8bd171d65d44826401709413d2c4c32bc70d76b966c154e98cd,/ip4/100.26.182.47/tcp/9000/p2p/16Uiu2HAmPEwDbQ5BGEW2u6JbWcyp43LoHK8fj9TgFZZYEETzjHeC,100.26.182.47,United States,Ashburn,0.104,3,3,1.887,0,28,0,0,0,28
16Uiu2HAm1BWBeW25p7dPjqqUoiUPFfgCBwpsJh2boonQVcBZo48D,5f53080b5f5538b8d8a5c2231f2d9edd6aa815fada3fd87eb4410bffe4647504,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,025584ea0e8ef79531f21e10cdea432d147f9daa6f80d2b435679c3308a799883e,/ip4/192.222.227.179/tcp/13000,192.222.227.179,Canada,Québec,0,2,2,0.359,0,23,0,0,0,23
16Uiu2HAmC9LwvZmGL7NWw4hmjpPyjRzxAu51ooRYgpeAU94FnyWG,3d610443c9485d27614ac83d518368444171251e84f7c67a15e40ba411b0d9ed,Lighthouse/v1.1.3-46920a8/x86_64-linux,Lighthouse,v1.1.3,02f867dd70512a510e106b19c112077d3a1eb60dc5313acdf125576bcea8e713c9,/ip4/73.158.180.200/tcp/39630,73.158.180.200,United States,San Jose,0.185,3,3,1.099,0,0,0,0,0,0
16Uiu2HAmFkMJpUrEGQw1xjyvhX8C5hkMwdNw2gAza6JxzExj6Pv1,8c5734961ac789d485b7df8a9688becc7c5e947db1bd38568f4a3ce3fd86f672,Lighthouse/v1.1.3-46920a8/x86_64-linux,Lighthouse,v1.1.3,032df2a95415218027c11c033ebe76562243cf4ac0ce0b62b590184f5b9e2d5ea2,/ip4/81.33.160.54/tcp/9000,81.33.160.54,Spain,Benalmádena,0.019,3,3,1.382,0,215,0,0,0,215
16Uiu2HAkzuXZkgZSeUUFUeD9yookLwL1oxXkYsvSkTFL4xvqD2Va,41a4e55d36d8de54fb58bf151003b9a5b3f6a828d186c714a7a12c393bfc6906,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,02516d2ed9a3cc7e52c380877bf3251e4b399dc547a9b5b5fc46fcd2f3b1c940dd,/ip4/76.86.44.198/tcp/13000/p2p/16Uiu2HAkzuXZkgZSeUUFUeD9yookLwL1oxXkYsvSkTFL4xvqD2Va,76.86.44.198,United States,Lancaster,0,1,1,0.119,0,7,0,0,0,7
16Uiu2HAm6NaAavYou5ews2uYBEuXwXq5r9vc2h4r4ZSfuMbxAde7,38f4b29bf7ddb1f40ca69e247d49078d7f2ff820d06e627a81bdf6254d111e34,Lighthouse/v1.0.1-5a3b94c/x86_64-linux,Lighthouse,v1.0.1,02a2a53d6c47243f9fcab1806fc2dab394bcf4ed4efd9483e3d6815d404ef6d190,/ip4/164.68.114.86/tcp/9000/p2p/16Uiu2HAm6NaAavYou5ews2uYBEuXwXq5r9vc2h4r4ZSfuMbxAde7,164.68.114.86,Germany,Nuremberg,0.105,3,2,0.614,0,0,0,0,0,0
16Uiu2HAmFoGv8dhWgCLRXmY7d1HdXkn7wZgDvPNqppRgQrdntfvk,1f756a612855980269538b37c75db217e93ae07b7e8a5387e1ae375fa79de771,Prysm/v1.3.2/29d1959b81921946f620b8fc745be660c8185d39,Prysm,v1.3.2,032eb270534c11b05c30a9bea98bc6b06de05ea83c3b23ff396edb31818c36fa8d,/ip4/109.129.66.31/tcp/13000/p2p/16Uiu2HAmFoGv8dhWgCLRXmY7d1HdXkn7wZgDvPNqppRgQrdntfvk,109.129.66.31,Belgium,Wevelgem,0.057,2,2,7.411,0,709,0,0,0,709
16Uiu2HAm8ZRnH5TLxgpT4foto8CNcBrQPXtkbYn2TACD4yxpsNtn,b03c264d6775ab88731a98e00f651194ecaec6c313f7826950104f559cb1f48b,Lighthouse/v1.1.2-8c6537e/x86_64-linux,Lighthouse,v1.1.2,02c32485ad002802923f2a2769207bf349b9b5aba42cde4b9beb9aad7e76c4324f,/ip4/51.38.37.250/tcp/9000/p2p/16Uiu2HAm8ZRnH5TLxgpT4foto8CNcBrQPXtkbYn2TACD4yxpsNtn,51.38.37.250,France,Gravelines,0.031,2,2,1.319,0,0,0,0,0,0
16Uiu2HAm8wu8QyNarfTaq5G8YxKXmenfGZNH5gFziTkJ2pXgGzaQ,3890d013c55cc0d8c7c34c8aa31c2e40fc0f75290d271987bddbd589033499f0,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,02c8e638b5809f16e95d45faaa17c1d073e3329c72831887d0543d9f2cff9e425d,/ip4/91.163.136.51/tcp/13000,91.163.136.51,France,Tours,0,2,2,0.200,0,83,0,0,0,83
16Uiu2HAm1kmhx1phbUMaCGWqkz8uPiqJb6v4yCQLxMHg8Dt7uRz6,d541c62e7ebd5c73f0d43e6428fe5479241fd4186942bc715ece8c516943aec2,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,025e0aa1dc8d8d42cf502f1f09c08a42e20bad52270f62d24450cf3a471c30292f,/ip4/98.122.150.224/tcp/13000/p2p/16Uiu2HAm1kmhx1phbUMaCGWqkz8uPiqJb6v4yCQLxMHg8Dt7uRz6,98.122.150.224,United States,Cary,0,1,1,0.049,0,1,0,0,0,1
16Uiu2HAmKXWRcxNE4Nv96n2tnWSj4h2tkpE97JrXguSu1RDBbD1R,75c8f1086a57354d108471b0ffa7e942e7be89bd5e9e9cc8f5f7749272754d19,Lighthouse/v1.0.6-f183af2/x86_64-linux,Lighthouse,v1.0.6,0366172ae4845ce7939a2e892af0683f74eb2b0ccc5545ed85ca7170279b867938,/ip4/114.198.98.123/tcp/9000/p2p/16Uiu2HAmKXWRcxNE4Nv96n2tnWSj4h2tkpE97JrXguSu1RDBbD1R,114.198.98.123,Australia,Torquay,0.334,2,1,0.732,4,637,0,0,0,641
16Uiu2HAmFQXrfZ6mYD7w6x5oSY7bEHsLA3apvF9X6RXHD67hSHZP,1ee3e7fcb06d18625679142437c3923cf6894691c1712839314d9d358ebd8ac7,,Unknown,Unknown,0328def91f095b5b936a5dcc93bedfb85281d1b04b3cad022cab6b4765e9a1b4fe,/ip4/207.180.248.178/tcp/9301/p2p/16Uiu2HAmFQXrfZ6mYD7w6x5oSY7bEHsLA3apvF9X6RXHD67hSHZP,207.180.248.178,Germany,Nuremberg,0.051,5,4,2.129,0,0,0,0,0,0
16Uiu2HAmHHct1qy6ZwMv7tAkWcteauRDkRWsDH5zmSCaVwqjoF2s,5a1b9d23e36271b4c8e613273c15ef332c2159ebd92ce32a67877b38c8dcdacb,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,0344d0f60e0f8cbd022db92c17a6a17fc6d1cfb8fa5ded2f77fb9d65c1721bc8b4,/ip4/83.162.151.227/tcp/15000/p2p/16Uiu2HAmHHct1qy6ZwMv7tAkWcteauRDkRWsDH5zmSCaVwqjoF2s,83.162.151.227,Netherlands,Zutphen,0.064,4,4,8.009,2,1031,0,0,0,1033
16Uiu2HAmPgwxefSD2FSgmFT2P7dmWnhhkCbZf7qUWtjKrV6hfeNj,cdee1232e16a0ec5f2e8c05a0cfff430913eaaf1fc382f90de4e49b2d3aae0a8,teku/teku/v21.1.1+32-gb4a6914/linux-x86_64/oracle_openjdk-java-11,Teku,v21.1.1,03a3f103d9cfdb8704fd29ce88aab64070fe0216b5c31c3f42c6d2318aab54af30,/ip4/73.221.181.26/tcp/9000/p2p/16Uiu2HAmPgwxefSD2FSgmFT2P7dmWnhhkCbZf7qUWtjKrV6hfeNj,73.221.181.26,United States,Seattle,0,4,4,0.014,0,0,0,0,0,0
16Uiu2HAm7uaYDNDfRR94Nia4nMFXzwbdD1TBjEog9YX5NJjJ1Mo9,96d01a36835b92f20149ae4df6d128dd023d24693529137953418ac5abea9ec3,Lighthouse/v1.1.0-e4b6213/x86_64-linux,Lighthouse,v1.1.0,02b9725a8467ae533fe16b08a42c19e42d838cf774205003c45f0cba2b33bf3e54,/ip4/93.51.123.142/tcp/9000/p2p/16Uiu2HAm7uaYDNDfRR94Nia4nMFXzwbdD1TBjEog9YX5NJjJ1Mo9,93.51.123.142,Italy,Milan,0.047,2,2,1.580,0,172,0,0,0,172
16Uiu2HAmBEpuBVzxgu72qGDjXvKVF6WQSTfVeVxKrWcYZqAmMsUF,e43efb9c7880417a178f9cd42b3aa9e3d3e943891ce5f6b6591242558c9745d2,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,02eaf3b037ba2412bf2e6f10637b30507619afdaf1e5f04d1f4487ebcd45afa8b4,/ip4/52.38.104.246/tcp/13000/p2p/16Uiu2HAmBEpuBVzxgu72qGDjXvKVF6WQSTfVeVxKrWcYZqAmMsUF,52.38.104.246,United States,Portland,0,1,1,0.170,0,0,0,0,0,0
16Uiu2HAmCMrtE21DsrCPtNA66Lz9iyd3vVZ9assWJKNSfWrAYAfo,2597364cee4eedb2fecab544af6ddaf9ae98b96cd698fa08d6acebbd952ca20f,Lighthouse/v1.1.2-8c6537e/x86_64-linux,Lighthouse,v1.1.2,02fb9caf06dfd4208fa9f181b425f4700ade2cdf3e6595460aed260808a6e7c256,/ip4/161.97.119.254/tcp/9000/p2p/16Uiu2HAmCMrtE21DsrCPtNA66Lz9iyd3vVZ9assWJKNSfWrAYAfo,161.97.119.254,Germany,Nuremberg,0.052,4,4,1.217,0,1,0,0,0,1
16Uiu2HAmLAwPk6MVpMqMpHyC3EW4UHC2ZsWK3cP6PWE7XwQ5sxR5,771668a8207c1d0cf8836ccac31e6e9f6b0a5f10acd9794f25c6bc12014f58f1,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,036fade373ba88276432a08517482fc30a1d8b17b16e7781f62611ae6646081220,/ip4/161.97.178.20/tcp/13000/p2p/16Uiu2HAmLAwPk6MVpMqMpHyC3EW4UHC2ZsWK3cP6PWE7XwQ5sxR5,161.97.178.20,Germany,Düsseldorf,0,1,1,0.168,0,4,0,0,0,4
16Uiu2HAm8QGxNfuL1xJc3jtfGK61YENmdRQHgbM6roXpUujpANRz,63ab109a7e3898f8728640870a0cc087c5830f09b99d45bcf2aee02bd1bb0a8e,Lighthouse/v1.1.0-e4b6213/x86_64-linux,Lighthouse,v1.1.0,02c0cc50bd239f89ed088fa4a5a5d332bc1c20be00f7af899254d2f84e8eac02b5,/ip4/185.216.178.101/tcp/9000/p2p/16Uiu2HAm8QGxNfuL1xJc3jtfGK61YENmdRQHgbM6roXpUujpANRz,185.216.178.101,Germany,Frankfurt am Main,0.047,4,1,60.762,0,55,0,0,0,55
16Uiu2HAmUv5usS5Nrn9gWNQ38c27dNMQxEPdyChgZQ5ZJwANzzgd,bbc251b7cbe547ab8e969c7d6f3886309adf98af8291a882ad0f4a8de2c6059d,Lighthouse/v1.0.5-9ed65a6/aarch64-linux,Lighthouse,v1.0.5,03f198fddb5aa93775071b50156f03cfc1b90fb6d0871e4c329b9a6060cdcb15d6,/ip4/121.74.225.165/tcp/9000/p2p/16Uiu2HAmUv5usS5Nrn9gWNQ38c27dNMQxEPdyChgZQ5ZJwANzzgd,121.74.225.165,New Zealand,Auckland,0,1,1,1.198,0,0,0,0,0,0
16Uiu2HAkvrphmkfvvMLxzcK361bjyqDZEcU7tUVvUh2HV7pDMoQp,250ba341574b520c940b93bbafabf5875174ff791a4bedc6212d3a76f1365d3e,Prysm/v1.3.0/ad9cd1933ae08ff2b6c083bda2993a50fa01d0b5,Prysm,v1.3.0,02154d123749cb562473bdc89524a67950998c7bf88a5cd1557509079de255df9d,/ip4/176.37.3.162/tcp/13000,176.37.3.162,Ukraine,Kyiv,0.064,2,2,0.255,1,42,0,0,0,43
16Uiu2HAmKQDBVVGfaHavQJhNuu1mwBCBSvjrAryqiDbGfdHUYbB1,413af442f4a68a62e50f675fecb6952c1f2ceae2dd77e8474e1353694140a483,teku/teku/v21.1.1/linux-x86_64/-ubuntu-openjdk64bitservervm-java-11,Teku,v21.1.1,0364389abf9ccde878169d5fdafee99198fae05cb9d87e41a26b3aceede006d194,/ip4/209.126.5.59/tcp/9001/p2p/16Uiu2HAmKQDBVVGfaHavQJhNuu1mwBCBSvjrAryqiDbGfdHUYbB1,209.126.5.59,United States,St Louis,0,5,5,0.010,0,0,0,0,0,0
16Uiu2HAmQXtzBeuwhmmdX59qfMqFJaeSAvBRjWy6VMdzCx7yRX6T,4b13d0cc6375993b759db997beeda2aba876183745e346913d9c694b2bd523eb,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,03b07b1ccbfe914537436c1f7408d91522556d592eafe32a5d5f59047e067c68b4,/ip4/5.67.156.118/tcp/13000/p2p/16Uiu2HAmQXtzBeuwhmmdX59qfMqFJaeSAvBRjWy6VMdzCx7yRX6T,5.67.156.118,United Kingdom,Nottingham,0,1,0,42.413,0,47,0,0,0,47
16Uiu2HAm3knVRiNcoQcjx7fQvJ7nPMAq9YWsZPhTKzL42W4VqJmL,357f3f430174ab9ed6ad727908f08bb06292540e22a113ce6287b1b7852fac1f,Lighthouse/v1.1.3-v1.1.3/x86_64-linux,Lighthouse,v1.1.3,027bc2e48849544391fc09bea0a71f37e1c20d443adf9d7bca92106433ccf2c44f,/ip4/103.224.164.179/tcp/9000/p2p/16Uiu2HAm3knVRiNcoQcjx7fQvJ7nPMAq9YWsZPhTKzL42W4VqJmL,103.224.164.179,Singapore,Singapore,0.255,1,1,1.142,0,14,0,0,0,14
16Uiu2HAkyeRSLBBraKByJgLgoHZz4UcbhbYk2iKNuXHwDBPJKRr2,579066f5d0fb1fb3b675881bb7d2d0111481496b2eded479de747b845fe8e052,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,023eb2dae2c9ddef3d3fcf8f459d1ee1db8ac7cbe12635e95f845624f48596b19b,/ip4/168.119.204.27/tcp/13000/p2p/16Uiu2HAkyeRSLBBraKByJgLgoHZz4UcbhbYk2iKNuXHwDBPJKRr2,168.119.204.27,Germany,Nuremberg,0.046,2,2,5.951,3,306,0,0,0,309
16Uiu2HAm4w1vXAEGrGV3VicchNcB76j4M579AfP2L12zSMdfHytx,09ab38e75c3ec9c3bead3feae33784883052af6b4370d9cdf65eae59e9132cca,Lighthouse/v1.1.1-f819ba5/x86_64-linux,Lighthouse,v1.1.1,028d3d93796716feee79dee85e0d7d611b5be4492cc6b3f9b523321a57cea88785,/ip4/95.216.77.153/tcp/9000/p2p/16Uiu2HAm4w1vXAEGrGV3VicchNcB76j4M579AfP2L12zSMdfHytx,95.216.77.153,Finland,Helsinki,0.062,9,7,2.435,2,60,0,0,0,62
16Uiu2HAmDSqCpnaxbspqootSJTYU7zrHHrqLyS9SpWqa3dgzwHqt,59c87987641f60ced54bffc67e4d6e35743925372a3e06c15fc3e8ecdc6779cf,Lighthouse/v1.1.2-8c6537e/x86_64-linux,Lighthouse,v1.1.2,030bbe603833b2bfcef3753e49eddc82f8007375417422c588c10b2db5de7068b3,/ip4/64.253.33.154/tcp/9000/p2p/16Uiu2HAmDSqCpnaxbspqootSJTYU7zrHHrqLyS9SpWqa3dgzwHqt,64.253.33.154,United Kingdom,Mayfair,0.042,8,7,2.196,0,0,0,0,0,0
16Uiu2HAmDVyjwFjRZ2JMeAjsy7rSoKG5h8Y5zCARztP33DoaSY8K,eb047fc6d8fbcb8f9e421a60038e57161d6ad9eae23489eb106ea2cc9c1d41ce,Prysm/v1.0.5/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.0.5,030c8cc53ad9e001a44dbed9503318dd9d3acd8460731e116bde49d6b8e0b3cabc,/ip4/135.181.156.106/tcp/13000/p2p/16Uiu2HAmDVyjwFjRZ2JMeAjsy7rSoKG5h8Y5zCARztP33DoaSY8K,135.181.156.106,Finland,Helsinki,0.061,1,1,3.076,0,179,0,0,0,179
16Uiu2HAmGwL9sfppe7pPKa22ZhSShH3xGWaus47nc3CgNe69woJM,9583e01052db538e8b932d4707a7ea20cd6557869de68081e9337d68029755e6,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,033f9e6ea35572655c0e798bb7d485170af7abf21b6c3c83c923c7adb5394cf236,/ip4/85.144.227.39/tcp/13000/p2p/16Uiu2HAmGwL9sfppe7pPKa22ZhSShH3xGWaus47nc3CgNe69woJM,85.144.227.39,Netherlands,Hilversum,0.072,3,3,1.481,1,22,0,0,0,23
16Uiu2HAmRkZC6dRgbm1tQoj9DVZJ3mT7EYztKypK18tecbxmfWNK,de3c378f31cf43047edc283abe20ff0904b970d788d5544e1a084bd173fe5aac,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,03c294f7d6049838fb91c2c9c1075d8894c9135a7379cb7305d737346dd44fdaf8,/ip4/67.149.171.212/tcp/13000/p2p/16Uiu2HAmRkZC6dRgbm1tQoj9DVZJ3mT7EYztKypK18tecbxmfWNK,67.149.171.212,United States,Royal Oak,0,2,2,0.166,0,43,0,0,0,43
16Uiu2HAm8oCKKdZvjgNhNmHuyvrtaR1oyzLnuMi4wC9pq2L6R8Z9,565892e5c5acd4c5a78e002de5989679cad650df6e6dd80f95080ae9b2dd0e12,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,02c6ab6dc8f3bdedb363ab5d47560bca91b97a2eba1505e63f65d261db1da5fc74,/ip4/91.65.116.158/tcp/13000,91.65.116.158,Germany,Berlin,0,1,1,0.080,0,0,0,0,0,0
16Uiu2HAm4U4V27Vg1dpeh93BNko6HmH7xM3qFL7PF6eQkBhaDL4J,321ed747da94f383affbf2bbf9a2500265e9d6b1c65b118be3349a42e9ebc555,Lighthouse/v1.1.3-v1.1.3/aarch64-macos,Lighthouse,v1.1.3,028655ca091b61817d77f8a5e7cf9eb423d7c4397b75c6f86ca9b3eb276488e35b,/ip4/96.241.233.189/tcp/9000/p2p/16Uiu2HAm4U4V27Vg1dpeh93BNko6HmH7xM3qFL7PF6eQkBhaDL4J,96.241.233.189,United States,Vienna,0.113,1,1,0.846,2,99,0,0,0,101
16Uiu2HAkvCSmELmGqCSM1tSCMJkJ4dzGxDLMeYfSkBbgSXEdMaoa,e4e6410fe5c26d4bdc4d4098ab6daf83f41d836fc6d5e1643dcbc21258e7ae3b,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,020b78313e10e892b0230302bfb59e96f007ddeceacaf38ffe2ac943f963f5e3b1,/ip4/178.63.53.32/tcp/13000,178.63.53.32,Germany,Falkenstein,0,1,1,0.111,0,0,0,0,0,0
16Uiu2HAmLyche1oDLDT96RnrEugzRMgyS1SbmKSNFtAaQfgsngKz,394a3d894e4b7ceb00b92f9ebe4248f682c535822966f35fca576005420d1943,Prysm/v1.3.1/6e831920bfa08a300d2786f7039314b03ebbd3ab,Prysm,v1.3.1,037ba30d505e19a8b576162489aab69b98e0f478efb8df4491fbc7d8a4c6a44c51,/ip4/62.251.4.40/tcp/13000/p2p/16Uiu2HAmLyche1oDLDT96RnrEugzRMgyS1SbmKSNFtAaQfgsngKz,62.251.4.40,Netherlands,Hilversum,0,1,1,0.167,0,5,0,0,0,5
16Uiu2HAmPYScTfg5Ex7PA7j1tT3M5YjdcBAYWF2b3JyvoeVAbDmh,5947a092ffe2a278529c773e88ae58284d64651dbbd634e417197100e7bf9c5a,Lighthouse/v1.1.3-0b2ccec/x86_64-linux,Lighthouse,v1.1.3,03a1c32f4012f6058ed427ad84dc0ae606fd52742d7d3b21026ce692158df0f770,/ip4/18.159.111.222/tcp/9000/p2p/16Uiu2HAmPYScTfg5Ex7PA7j1tT3M5YjdcBAYWF2b3JyvoeVAbDmh,18.159.111.222,Germany,Frankfurt am Main,0.048,4,3,0.615,0,0,0,0,0,0
16Uiu2HAmUBqedwsnv1k9bpfy4KZR42SqkbKVpPb7Ftvbh2E1q4A9,a0c779be6d643f2f42eb0446db2669d31c441ee8a88120dfb4d816aeec21266c,teku/teku/v21.2.0/linux-x86_64/-ubuntu-openjdk64bitservervm-java-11,Teku,v21.2.0,03e6c67888ff10cbdd95dc0ee84a9f7c6dd37274b65cd431a6445590446fd2b45e,/ip4/46.101.228.250/tcp/9000/p2p/16Uiu2HAmUBqedwsnv1k9bpfy4KZR42SqkbKVpPb7Ftvbh2E1q4A9,46.101.228.250,Germany,Frankfurt am Main,0,1,1,0.001,0,0,0,0,0,0
16Uiu2HAmSNPikSDkV6aPHA4a6kvsGxfV2Sc85RfUZYn4riegZSpA,c589c1fca89e1e2e536fd4ca4701c1ea47ebaed1c62b42ba190af3def5f6bc51,Prysm/v1.1.0/9b367b36fc12ecf565ad649209aa2b5bba8c7797,Prysm,v1.1.0,03cbc32af1f28f6722080bfa575885746659e2ff0b6ed00b9ae4c9da1edc331983,/ip4/193.232.113.202/tcp/13000,193.232.113.202,Russia,Moscow,0,1,1,0.034,0,5,0,0,0,5
16Uiu2HAkxi2o3dPRZmdvS9DrcEz4c7FhN1d5ocif7Wr3YCqm1DBR,11645c7de7fa07d1cc8b92d1a28fcbf6dbdef4d810b204b96e7b0ac97b6c108f,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,0230c3e3943abe622df1e2d545e2863abe6129f6499b4d56398469d055af72970c,/ip4/178.128.118.54/tcp/13000,178.128.118.54,Singapore,Singapore,0,1,1,0.043,0,0,0,0,0,0
16Uiu2HAmPfTcu2TZASJNvUxfzKhrzobGeE44K4PiZurALHpxCZMU,95e15a78bdc238e73d8eec535ef079972ca2fd407800129905479fe85de91943,Lighthouse/v1.1.2-8c6537e/x86_64-macos,Lighthouse,v1.1.2,03a38f63b3c7ed21f9231b649bfc57487c159f0f5b6e0768cfc785292eb740de2b,/ip4/209.30.144.92/tcp/9000/p2p/16Uiu2HAmPfTcu2TZASJNvUxfzKhrzobGeE44K4PiZurALHpxCZMU,209.30.144.92,United States,Austin,0,4,2,44.786,0,1,0,0,0,1
16Uiu2HAkuw8evjcZXUsuLEf4PwCXcTs3pkuGjQEVbngpznwjPvVT,8bcf9fa1e50145cdfae25ded61cec2c0dbb7198b66fab8190a5dfbf7176ff997,Prysm/v1.2.1/5727d4eb8aaa9f696b14a421389fde37bbae3851,Prysm,v1.2.1,02078c0131bd9fd4dc7463c14634d1388de6483d9af98156ce8a8d1e29fd788b76,/ip4/34.92.255.202/tcp/13000,34.92.255.202,Hong Kong,Hong Kong,0,1,1,0.061,0,7,0,0,0,7
16Uiu2HAmEciwmwsHkkZKuy9XV9KBRsCbrWfFwE6AxhPyzLcHmAqq,622798088a2dd8244e9ead37fc14ba59dce6e2302722748d5eb3e923f969137b,Lighthouse/v1.0.6-f183af2/aarch64-linux,Lighthouse,v1.0.6,031d22cb141443719c0877b7527afc77a4dd169a346b63dcfb95593791a0f04f54,/ip4/134.122.30.54/tcp/9000/p2p/16Uiu2HAmEciwmwsHkkZKuy9XV9KBRsCbrWfFwE6AxhPyzLcHmAqq,134.122.30.54,United States,North Bergen,0.231,4,3,1.732,0,35,0,0,0,35
16Uiu2HAmGzWBWwGHipWy1mr696Q1ZHVrRYNVrxawA74kVej7AHwv,5e0a23da6c843db1db1dd9b00f376b7ac88516e4f7a14cb7c12c78e28c38f9be,teku/teku/v21.2.0/linux-x86_64/oracle_openjdk-java-15,Teku,v21.2.0,03406e837f789b5b4495d2cbe39c7f65e0ae72e6034204abf209716e536078aaf9,/ip4/203.90.225.195/tcp/9000/p2p/16Uiu2HAmGzWBWwGHipWy1mr696Q1ZHVrRYNVrxawA74kVej7AHwv,203.90.225.195,Hong Kong,Kwun Tong,0,1,1,0.004,0,0,0,0,0,0
16Uiu2HAm6HTgVHo23Ka3rZJ3m1Y5KGCmrVto7m7Be9Murr27FxT6,6f5138e4bfacbad9a7cf19eee8d8e22dff8a4c93f7901680531e7274eff4392e,Prysm/v1.2.2/a069738c201585bed9954b51b51b8e44c2819667,Prysm,v1.2.2,02a1560100a260d10333c065dc8c37fcbea479f6b649f15bde4db816a307a84395,/ip4/168.119.203.232/tcp/13000,168.119.203.232,Germany,Nuremberg,0,1,1,0.063,0,2,0,0,0,2
